date,ticker,action,weight
2024-03-06,INOD,BUY,0.1
2024-03-06,QDEL,BUY,0.1
2024-03-06,RIVN,BUY,0.1
2024-03-06,CAR,HOLD,0.1
2024-03-06,HLF,HOLD,0.1
2024-03-06,SSRM,HOLD,0.1
2024-03-06,ABAT,SELL,0.0
2024-03-06,BNED,SELL,0.0
2024-03-06,CORZ,SELL,0.0
2024-03-06,HSAI,SELL,0.0
2024-03-06,NUTX,SELL,0.0
2024-03-06,SGML,SELL,0.0
2024-03-06,VNET,SELL,0.0
2024-03-20,AMLX,BUY,0.1
2024-03-20,COMM,BUY,0.1
2024-03-20,DAVA,BUY,0.1
2024-03-20,FWRD,BUY,0.1
2024-03-20,GRFS,BUY,0.1
2024-03-20,UPXI,BUY,0.1
2024-03-20,XMTR,BUY,0.1
2024-03-20,INOD,HOLD,0.1
2024-03-20,RIVN,HOLD,0.1
2024-03-20,SSRM,HOLD,0.1
2024-03-20,CAR,SELL,0.0
2024-03-20,FLNC,SELL,0.0
2024-03-20,FSLY,SELL,0.0
2024-03-20,FUBO,SELL,0.0
2024-03-20,HLF,SELL,0.0
2024-03-20,IHS,SELL,0.0
2024-03-20,QDEL,SELL,0.0
2024-04-04,BNED,BUY,0.1
2024-04-04,LAES,BUY,0.1
2024-04-04,MFH,BUY,0.1
2024-04-04,MRVI,BUY,0.1
2024-04-04,MVST,BUY,0.1
2024-04-04,AMLX,HOLD,0.1
2024-04-04,COMM,HOLD,0.1
2024-04-04,INOD,HOLD,0.1
2024-04-04,SSRM,HOLD,0.1
2024-04-04,UPXI,HOLD,0.1
2024-04-04,DAVA,SELL,0.0
2024-04-04,FWRD,SELL,0.0
2024-04-04,GRFS,SELL,0.0
2024-04-04,RIVN,SELL,0.0
2024-04-04,XMTR,SELL,0.0
2024-04-18,ABAT,BUY,0.1
2024-04-18,ASTS,BUY,0.1
2024-04-18,ATNF,BUY,0.1
2024-04-18,GDS,BUY,0.1
2024-04-18,IRON,BUY,0.1
2024-04-18,LAC,BUY,0.1
2024-04-18,PERI,BUY,0.1
2024-04-18,TNXP,BUY,0.1
2024-04-18,AMLX,HOLD,0.1
2024-04-18,MVST,HOLD,0.1
2024-04-18,BNED,SELL,0.0
2024-04-18,COMM,SELL,0.0
2024-04-18,INOD,SELL,0.0
2024-04-18,LAES,SELL,0.0
2024-04-18,MFH,SELL,0.0
2024-04-18,MRVI,SELL,0.0
2024-04-18,SSRM,SELL,0.0
2024-04-18,UPXI,SELL,0.0
2024-05-02,BNED,BUY,0.1
2024-05-02,FSLY,BUY,0.1
2024-05-02,GL,BUY,0.1
2024-05-02,GRRR,BUY,0.1
2024-05-02,MFH,BUY,0.1
2024-05-02,ABAT,HOLD,0.1
2024-05-02,ATNF,HOLD,0.1
2024-05-02,LAC,HOLD,0.1
2024-05-02,MVST,HOLD,0.1
2024-05-02,PERI,HOLD,0.1
2024-05-02,AMLX,SELL,0.0
2024-05-02,ASTS,SELL,0.0
2024-05-02,GDS,SELL,0.0
2024-05-02,IRON,SELL,0.0
2024-05-02,TNXP,SELL,0.0
2024-05-16,EYPT,BUY,0.1
2024-05-16,FWRD,BUY,0.1
2024-05-16,SPT,BUY,0.1
2024-05-16,UMAC,BUY,0.1
2024-05-16,UNIT,BUY,0.1
2024-05-16,XPEL,BUY,0.1
2024-05-16,BNED,HOLD,0.1
2024-05-16,FSLY,HOLD,0.1
2024-05-16,MFH,HOLD,0.1
2024-05-16,MVST,HOLD,0.1
2024-05-16,ABAT,SELL,0.0
2024-05-16,ATNF,SELL,0.0
2024-05-16,GL,SELL,0.0
2024-05-16,GRRR,SELL,0.0
2024-05-16,LAC,SELL,0.0
2024-05-16,PERI,SELL,0.0
2024-05-31,ATNF,BUY,0.1
2024-05-31,CRNC,BUY,0.1
2024-05-31,LZ,BUY,0.1
2024-05-31,STVN,BUY,0.1
2024-05-31,SVV,BUY,0.1
2024-05-31,BNED,HOLD,0.1
2024-05-31,EYPT,HOLD,0.1
2024-05-31,FWRD,HOLD,0.1
2024-05-31,SPT,HOLD,0.1
2024-05-31,UNIT,HOLD,0.1
2024-05-31,FSLY,SELL,0.0
2024-05-31,MFH,SELL,0.0
2024-05-31,MVST,SELL,0.0
2024-05-31,UMAC,SELL,0.0
2024-05-31,XPEL,SELL,0.0
2024-06-14,AMC,BUY,0.1
2024-06-14,COMM,BUY,0.1
2024-06-14,EBS,BUY,0.1
2024-06-14,GME,BUY,0.1
2024-06-14,GRRR,BUY,0.1
2024-06-14,MFH,BUY,0.1
2024-06-14,TERN,BUY,0.1
2024-06-14,TSSI,BUY,0.1
2024-06-14,BNED,HOLD,0.1
2024-06-14,UNIT,HOLD,0.1
2024-06-14,ATNF,SELL,0.0
2024-06-14,CRNC,SELL,0.0
2024-06-14,EYPT,SELL,0.0
2024-06-14,FWRD,SELL,0.0
2024-06-14,LZ,SELL,0.0
2024-06-14,SPT,SELL,0.0
2024-06-14,STVN,SELL,0.0
2024-06-14,SVV,SELL,0.0
2024-07-01,APLD,BUY,0.1
2024-07-01,EOSE,BUY,0.1
2024-07-01,LTBR,BUY,0.1
2024-07-01,MVST,BUY,0.1
2024-07-01,NNE,BUY,0.1
2024-07-01,NUTX,BUY,0.1
2024-07-01,XPOF,BUY,0.1
2024-07-01,AMC,HOLD,0.1
2024-07-01,GME,HOLD,0.1
2024-07-01,MFH,HOLD,0.1
2024-07-01,BNED,SELL,0.0
2024-07-01,COMM,SELL,0.0
2024-07-01,EBS,SELL,0.0
2024-07-01,GRRR,SELL,0.0
2024-07-01,TERN,SELL,0.0
2024-07-01,TSSI,SELL,0.0
2024-07-01,UNIT,SELL,0.0
2024-07-16,ALTS,BUY,0.1
2024-07-16,APPS,BUY,0.1
2024-07-16,ATNF,BUY,0.1
2024-07-16,CHPT,BUY,0.1
2024-07-16,FWRD,BUY,0.1
2024-07-16,UMAC,BUY,0.1
2024-07-16,VRDN,BUY,0.1
2024-07-16,LTBR,HOLD,0.1
2024-07-16,MFH,HOLD,0.1
2024-07-16,NNE,HOLD,0.1
2024-07-16,AMC,SELL,0.0
2024-07-16,APLD,SELL,0.0
2024-07-16,EOSE,SELL,0.0
2024-07-16,GME,SELL,0.0
2024-07-16,MVST,SELL,0.0
2024-07-16,NUTX,SELL,0.0
2024-07-16,XPOF,SELL,0.0
2024-07-30,AEHR,BUY,0.1
2024-07-30,COUR,BUY,0.1
2024-07-30,HE,BUY,0.1
2024-07-30,NUTX,BUY,0.1
2024-07-30,ONDS,BUY,0.1
2024-07-30,RGC,BUY,0.1
2024-07-30,SERV,BUY,0.1
2024-07-30,APPS,HOLD,0.1
2024-07-30,ATNF,HOLD,0.1
2024-07-30,FWRD,HOLD,0.1
2024-07-30,ALTS,SELL,0.0
2024-07-30,CHPT,SELL,0.0
2024-07-30,LTBR,SELL,0.0
2024-07-30,MFH,SELL,0.0
2024-07-30,NNE,SELL,0.0
2024-07-30,UMAC,SELL,0.0
2024-07-30,VRDN,SELL,0.0
2024-08-13,BMBL,BUY,0.1
2024-08-13,CYRX,BUY,0.1
2024-08-13,FIVN,BUY,0.1
2024-08-13,IOVA,BUY,0.1
2024-08-13,LAES,BUY,0.1
2024-08-13,LUMN,BUY,0.1
2024-08-13,ODP,BUY,0.1
2024-08-13,PCRX,BUY,0.1
2024-08-13,SBET,BUY,0.1
2024-08-13,SERV,HOLD,0.1
2024-08-13,AEHR,SELL,0.0
2024-08-13,APPS,SELL,0.0
2024-08-13,ATNF,SELL,0.0
2024-08-13,COUR,SELL,0.0
2024-08-13,FWRD,SELL,0.0
2024-08-13,HE,SELL,0.0
2024-08-13,NUTX,SELL,0.0
2024-08-13,ONDS,SELL,0.0
2024-08-13,RGC,SELL,0.0
2024-08-27,ALTS,BUY,0.1
2024-08-27,APPS,BUY,0.1
2024-08-27,BBAI,BUY,0.1
2024-08-27,BNED,BUY,0.1
2024-08-27,DNA,BUY,0.1
2024-08-27,NEON,BUY,0.1
2024-08-27,NUTX,BUY,0.1
2024-08-27,RGC,BUY,0.1
2024-08-27,TEM,BUY,0.1
2024-08-27,VKTX,BUY,0.1
2024-08-27,BMBL,SELL,0.0
2024-08-27,CYRX,SELL,0.0
2024-08-27,FIVN,SELL,0.0
2024-08-27,IOVA,SELL,0.0
2024-08-27,LAES,SELL,0.0
2024-08-27,LUMN,SELL,0.0
2024-08-27,ODP,SELL,0.0
2024-08-27,PCRX,SELL,0.0
2024-08-27,SBET,SELL,0.0
2024-08-27,SERV,SELL,0.0
2024-09-11,AAOI,BUY,0.1
2024-09-11,APLD,BUY,0.1
2024-09-11,ATNF,BUY,0.1
2024-09-11,FIVE,BUY,0.1
2024-09-11,GME,BUY,0.1
2024-09-11,ONDS,BUY,0.1
2024-09-11,RLAY,BUY,0.1
2024-09-11,SGMT,BUY,0.1
2024-09-11,SOC,BUY,0.1
2024-09-11,ZEPP,BUY,0.1
2024-09-11,ALTS,SELL,0.0
2024-09-11,APPS,SELL,0.0
2024-09-11,BBAI,SELL,0.0
2024-09-11,BNED,SELL,0.0
2024-09-11,DNA,SELL,0.0
2024-09-11,NEON,SELL,0.0
2024-09-11,NUTX,SELL,0.0
2024-09-11,RGC,SELL,0.0
2024-09-11,TEM,SELL,0.0
2024-09-11,VKTX,SELL,0.0
2024-09-25,EWTX,BUY,0.1
2024-09-25,HNRG,BUY,0.1
2024-09-25,LAES,BUY,0.1
2024-09-25,LUNR,BUY,0.1
2024-09-25,NEON,BUY,0.1
2024-09-25,NNE,BUY,0.1
2024-09-25,RZLV,BUY,0.1
2024-09-25,SMMT,BUY,0.1
2024-09-25,APLD,HOLD,0.1
2024-09-25,SOC,HOLD,0.1
2024-09-25,AAOI,SELL,0.0
2024-09-25,ATNF,SELL,0.0
2024-09-25,FIVE,SELL,0.0
2024-09-25,GME,SELL,0.0
2024-09-25,ONDS,SELL,0.0
2024-09-25,RLAY,SELL,0.0
2024-09-25,SGMT,SELL,0.0
2024-09-25,ZEPP,SELL,0.0
2024-10-09,AMPX,BUY,0.1
2024-10-09,BKSY,BUY,0.1
2024-10-09,BMNR,BUY,0.1
2024-10-09,CAPR,BUY,0.1
2024-10-09,CRNC,BUY,0.1
2024-10-09,OKLO,BUY,0.1
2024-10-09,SRRK,BUY,0.1
2024-10-09,UPXI,BUY,0.1
2024-10-09,LAES,HOLD,0.1
2024-10-09,NNE,HOLD,0.1
2024-10-09,APLD,SELL,0.0
2024-10-09,EWTX,SELL,0.0
2024-10-09,HNRG,SELL,0.0
2024-10-09,LUNR,SELL,0.0
2024-10-09,NEON,SELL,0.0
2024-10-09,RZLV,SELL,0.0
2024-10-09,SMMT,SELL,0.0
2024-10-09,SOC,SELL,0.0
2024-10-23,ATNF,BUY,0.1
2024-10-23,CLSK,BUY,0.1
2024-10-23,CSTM,BUY,0.1
2024-10-23,FULC,BUY,0.1
2024-10-23,GHRS,BUY,0.1
2024-10-23,MFH,BUY,0.1
2024-10-23,TNXP,BUY,0.1
2024-10-23,AMPX,HOLD,0.1
2024-10-23,BKSY,HOLD,0.1
2024-10-23,SRRK,HOLD,0.1
2024-10-23,BMNR,SELL,0.0
2024-10-23,CAPR,SELL,0.0
2024-10-23,CRNC,SELL,0.0
2024-10-23,LAES,SELL,0.0
2024-10-23,NNE,SELL,0.0
2024-10-23,OKLO,SELL,0.0
2024-10-23,UPXI,SELL,0.0
2024-11-06,BMNR,BUY,0.1
2024-11-06,MQ,BUY,0.1
2024-11-06,PACS,BUY,0.1
2024-11-06,RGC,BUY,0.1
2024-11-06,ROOT,BUY,0.1
2024-11-06,RUN,BUY,0.1
2024-11-06,TNGX,BUY,0.1
2024-11-06,UPXI,BUY,0.1
2024-11-06,ATNF,HOLD,0.1
2024-11-06,FULC,HOLD,0.1
2024-11-06,AMPX,SELL,0.0
2024-11-06,BKSY,SELL,0.0
2024-11-06,CLSK,SELL,0.0
2024-11-06,CSTM,SELL,0.0
2024-11-06,GHRS,SELL,0.0
2024-11-06,MFH,SELL,0.0
2024-11-06,SRRK,SELL,0.0
2024-11-06,TNXP,SELL,0.0
2024-11-20,BNED,BUY,0.1
2024-11-20,EYPT,BUY,0.1
2024-11-20,LAES,BUY,0.1
2024-11-20,MFH,BUY,0.1
2024-11-20,MVST,BUY,0.1
2024-11-20,OPRX,BUY,0.1
2024-11-20,RZLV,BUY,0.1
2024-11-20,TNXP,BUY,0.1
2024-11-20,TOI,BUY,0.1
2024-11-20,UPXI,HOLD,0.1
2024-11-20,ATNF,SELL,0.0
2024-11-20,BMNR,SELL,0.0
2024-11-20,FULC,SELL,0.0
2024-11-20,MQ,SELL,0.0
2024-11-20,PACS,SELL,0.0
2024-11-20,RGC,SELL,0.0
2024-11-20,ROOT,SELL,0.0
2024-11-20,RUN,SELL,0.0
2024-11-20,TNGX,SELL,0.0
2024-12-05,ATNF,BUY,0.1
2024-12-05,BE,BUY,0.1
2024-12-05,CRNC,BUY,0.1
2024-12-05,DAVE,BUY,0.1
2024-12-05,DXYZ,BUY,0.1
2024-12-05,PDYN,BUY,0.1
2024-12-05,PRCH,BUY,0.1
2024-12-05,MFH,HOLD,0.1
2024-12-05,MVST,HOLD,0.1
2024-12-05,RZLV,HOLD,0.1
2024-12-05,BNED,SELL,0.0
2024-12-05,EYPT,SELL,0.0
2024-12-05,LAES,SELL,0.0
2024-12-05,OPRX,SELL,0.0
2024-12-05,TNXP,SELL,0.0
2024-12-05,TOI,SELL,0.0
2024-12-05,UPXI,SELL,0.0
2024-12-19,APPS,BUY,0.1
2024-12-19,BBAI,BUY,0.1
2024-12-19,BMNR,BUY,0.1
2024-12-19,CIFR,BUY,0.1
2024-12-19,LAES,BUY,0.1
2024-12-19,TNXP,BUY,0.1
2024-12-19,UAMY,BUY,0.1
2024-12-19,WW,BUY,0.1
2024-12-19,CRNC,HOLD,0.1
2024-12-19,PDYN,HOLD,0.1
2024-12-19,ATNF,SELL,0.0
2024-12-19,BE,SELL,0.0
2024-12-19,DAVE,SELL,0.0
2024-12-19,DXYZ,SELL,0.0
2024-12-19,MFH,SELL,0.0
2024-12-19,MVST,SELL,0.0
2024-12-19,PRCH,SELL,0.0
2024-12-19,RZLV,SELL,0.0
2025-01-06,ABAT,BUY,0.1
2025-01-06,DNA,BUY,0.1
2025-01-06,EVTL,BUY,0.1
2025-01-06,FUBO,BUY,0.1
2025-01-06,NVTS,BUY,0.1
2025-01-06,VOR,BUY,0.1
2025-01-06,CRNC,HOLD,0.1
2025-01-06,PDYN,HOLD,0.1
2025-01-06,TNXP,HOLD,0.1
2025-01-06,WW,HOLD,0.1
2025-01-06,APPS,SELL,0.0
2025-01-06,BBAI,SELL,0.0
2025-01-06,BMNR,SELL,0.0
2025-01-06,CIFR,SELL,0.0
2025-01-06,LAES,SELL,0.0
2025-01-06,UAMY,SELL,0.0
2025-01-22,CNR,BUY,0.1
2025-01-22,LAES,BUY,0.1
2025-01-22,SANA,BUY,0.1
2025-01-22,SYM,BUY,0.1
2025-01-22,TOI,BUY,0.1
2025-01-22,CRNC,HOLD,0.1
2025-01-22,DNA,HOLD,0.1
2025-01-22,FUBO,HOLD,0.1
2025-01-22,PDYN,HOLD,0.1
2025-01-22,TNXP,HOLD,0.1
2025-01-22,ABAT,SELL,0.0
2025-01-22,EVTL,SELL,0.0
2025-01-22,NVTS,SELL,0.0
2025-01-22,VOR,SELL,0.0
2025-01-22,WW,SELL,0.0
2025-02-05,ALTS,BUY,0.1
2025-02-05,BYON,BUY,0.1
2025-02-05,EXOD,BUY,0.1
2025-02-05,GHRS,BUY,0.1
2025-02-05,LTBR,BUY,0.1
2025-02-05,VOR,BUY,0.1
2025-02-05,CNR,HOLD,0.1
2025-02-05,DNA,HOLD,0.1
2025-02-05,LAES,HOLD,0.1
2025-02-05,PDYN,HOLD,0.1
2025-02-05,CRNC,SELL,0.0
2025-02-05,FUBO,SELL,0.0
2025-02-05,SANA,SELL,0.0
2025-02-05,SYM,SELL,0.0
2025-02-05,TNXP,SELL,0.0
2025-02-05,TOI,SELL,0.0
2025-02-20,AKRO,BUY,0.1
2025-02-20,APPS,BUY,0.1
2025-02-20,EDIT,BUY,0.1
2025-02-20,WRD,BUY,0.1
2025-02-20,ALTS,HOLD,0.1
2025-02-20,DNA,HOLD,0.1
2025-02-20,EXOD,HOLD,0.1
2025-02-20,GHRS,HOLD,0.1
2025-02-20,LAES,HOLD,0.1
2025-02-20,LTBR,HOLD,0.1
2025-02-20,BYON,SELL,0.0
2025-02-20,CNR,SELL,0.0
2025-02-20,PDYN,SELL,0.0
2025-02-20,VOR,SELL,0.0
2025-03-06,CYRX,BUY,0.1
2025-03-06,EYPT,BUY,0.1
2025-03-06,GRAL,BUY,0.1
2025-03-06,GRRR,BUY,0.1
2025-03-06,MEG,BUY,0.1
2025-03-06,PDYN,BUY,0.1
2025-03-06,ALTS,HOLD,0.1
2025-03-06,APPS,HOLD,0.1
2025-03-06,EDIT,HOLD,0.1
2025-03-06,LTBR,HOLD,0.1
2025-03-06,AKRO,SELL,0.0
2025-03-06,DNA,SELL,0.0
2025-03-06,EXOD,SELL,0.0
2025-03-06,GHRS,SELL,0.0
2025-03-06,LAES,SELL,0.0
2025-03-06,WRD,SELL,0.0
2025-03-20,BMNR,BUY,0.1
2025-03-20,BNED,BUY,0.1
2025-03-20,CELH,BUY,0.1
2025-03-20,EXOD,BUY,0.1
2025-03-20,GHRS,BUY,0.1
2025-03-20,OPRX,BUY,0.1
2025-03-20,QBTS,BUY,0.1
2025-03-20,RGC,BUY,0.1
2025-03-20,SLDB,BUY,0.1
2025-03-20,TNXP,BUY,0.1
2025-03-20,ALTS,SELL,0.0
2025-03-20,APPS,SELL,0.0
2025-03-20,CYRX,SELL,0.0
2025-03-20,EDIT,SELL,0.0
2025-03-20,EYPT,SELL,0.0
2025-03-20,GRAL,SELL,0.0
2025-03-20,GRRR,SELL,0.0
2025-03-20,LTBR,SELL,0.0
2025-03-20,MEG,SELL,0.0
2025-03-20,PDYN,SELL,0.0
2025-04-03,ALDX,BUY,0.1
2025-04-03,CORT,BUY,0.1
2025-04-03,JOYY,BUY,0.1
2025-04-03,NUTX,BUY,0.1
2025-04-03,QSG,BUY,0.1
2025-04-03,BMNR,HOLD,0.1
2025-04-03,CELH,HOLD,0.1
2025-04-03,EXOD,HOLD,0.1
2025-04-03,RGC,HOLD,0.1
2025-04-03,TNXP,HOLD,0.1
2025-04-03,BNED,SELL,0.0
2025-04-03,GHRS,SELL,0.0
2025-04-03,OPRX,SELL,0.0
2025-04-03,QBTS,SELL,0.0
2025-04-03,SLDB,SELL,0.0
2025-04-17,ALTS,BUY,0.1
2025-04-17,CRML,BUY,0.1
2025-04-17,KROS,BUY,0.1
2025-04-17,NB,BUY,0.1
2025-04-17,QXO,BUY,0.1
2025-04-17,USAR,BUY,0.1
2025-04-17,CORT,HOLD,0.1
2025-04-17,QSG,HOLD,0.1
2025-04-17,RGC,HOLD,0.1
2025-04-17,TNXP,HOLD,0.1
2025-04-17,ALDX,SELL,0.0
2025-04-17,BMNR,SELL,0.0
2025-04-17,CELH,SELL,0.0
2025-04-17,EXOD,SELL,0.0
2025-04-17,JOYY,SELL,0.0
2025-04-17,NUTX,SELL,0.0
2025-05-02,ABAT,BUY,0.1
2025-05-02,ATNF,BUY,0.1
2025-05-02,BMNR,BUY,0.1
2025-05-02,BULL,BUY,0.1
2025-05-02,CTMX,BUY,0.1
2025-05-02,FULC,BUY,0.1
2025-05-02,TSHA,BUY,0.1
2025-05-02,UPXI,BUY,0.1
2025-05-02,WW,BUY,0.1
2025-05-02,TNXP,HOLD,0.1
2025-05-02,ALTS,SELL,0.0
2025-05-02,CORT,SELL,0.0
2025-05-02,CRML,SELL,0.0
2025-05-02,KROS,SELL,0.0
2025-05-02,NB,SELL,0.0
2025-05-02,QSG,SELL,0.0
2025-05-02,QXO,SELL,0.0
2025-05-02,RGC,SELL,0.0
2025-05-02,USAR,SELL,0.0
2025-05-16,B,BUY,0.1
2025-05-16,CEP,BUY,0.1
2025-05-16,FL,BUY,0.1
2025-05-16,HUMA,BUY,0.1
2025-05-16,NFE,BUY,0.1
2025-05-16,RGC,BUY,0.1
2025-05-16,TSSI,BUY,0.1
2025-05-16,VOR,BUY,0.1
2025-05-16,CTMX,HOLD,0.1
2025-05-16,UPXI,HOLD,0.1
2025-05-16,ABAT,SELL,0.0
2025-05-16,ATNF,SELL,0.0
2025-05-16,BMNR,SELL,0.0
2025-05-16,BULL,SELL,0.0
2025-05-16,FULC,SELL,0.0
2025-05-16,TNXP,SELL,0.0
2025-05-16,TSHA,SELL,0.0
2025-05-16,WW,SELL,0.0
2025-06-02,DFDV,BUY,0.1
2025-06-02,MNTN,BUY,0.1
2025-06-02,NVTS,BUY,0.1
2025-06-02,SBET,BUY,0.1
2025-06-02,VERA,BUY,0.1
2025-06-02,CTMX,HOLD,0.1
2025-06-02,FL,HOLD,0.1
2025-06-02,RGC,HOLD,0.1
2025-06-02,TSSI,HOLD,0.1
2025-06-02,VOR,HOLD,0.1
2025-06-02,B,SELL,0.0
2025-06-02,CEP,SELL,0.0
2025-06-02,HUMA,SELL,0.0
2025-06-02,NFE,SELL,0.0
2025-06-02,UPXI,SELL,0.0
2025-06-16,NEGG,BUY,0.1
2025-06-16,NEON,BUY,0.1
2025-06-16,PHAT,BUY,0.1
2025-06-16,URGN,BUY,0.1
2025-06-16,DFDV,HOLD,0.1
2025-06-16,MNTN,HOLD,0.1
2025-06-16,NVTS,HOLD,0.1
2025-06-16,RGC,HOLD,0.1
2025-06-16,SBET,HOLD,0.1
2025-06-16,VERA,HOLD,0.1
2025-06-16,CTMX,SELL,0.0
2025-06-16,FL,SELL,0.0
2025-06-16,TSSI,SELL,0.0
2025-06-16,VOR,SELL,0.0
2025-07-01,AIRO,BUY,0.1
2025-07-01,BMNR,BUY,0.1
2025-07-01,CDTX,BUY,0.1
2025-07-01,NKTR,BUY,0.1
2025-07-01,UPXI,BUY,0.1
2025-07-01,VOR,BUY,0.1
2025-07-01,NEGG,HOLD,0.1
2025-07-01,PHAT,HOLD,0.1
2025-07-01,RGC,HOLD,0.1
2025-07-01,SBET,HOLD,0.1
2025-07-01,DFDV,SELL,0.0
2025-07-01,MNTN,SELL,0.0
2025-07-01,NEON,SELL,0.0
2025-07-01,NVTS,SELL,0.0
2025-07-01,URGN,SELL,0.0
2025-07-01,VERA,SELL,0.0
2025-07-16,PROK,BUY,0.1
2025-07-16,WW,BUY,0.1
2025-07-16,ZEPP,BUY,0.1
2025-07-16,BMNR,HOLD,0.1
2025-07-16,CDTX,HOLD,0.1
2025-07-16,NEGG,HOLD,0.1
2025-07-16,NKTR,HOLD,0.1
2025-07-16,RGC,HOLD,0.1
2025-07-16,UPXI,HOLD,0.1
2025-07-16,VOR,HOLD,0.1
2025-07-16,AIRO,SELL,0.0
2025-07-16,PHAT,SELL,0.0
2025-07-16,SBET,SELL,0.0
2025-07-30,ABVX,BUY,0.1
2025-07-30,AIRO,BUY,0.1
2025-07-30,CELC,BUY,0.1
2025-07-30,CNC,BUY,0.1
2025-07-30,GRRR,BUY,0.1
2025-07-30,MCVT,BUY,0.1
2025-07-30,BMNR,HOLD,0.1
2025-07-30,PROK,HOLD,0.1
2025-07-30,UPXI,HOLD,0.1
2025-07-30,WW,HOLD,0.1
2025-07-30,CDTX,SELL,0.0
2025-07-30,NEGG,SELL,0.0
2025-07-30,NKTR,SELL,0.0
2025-07-30,RGC,SELL,0.0
2025-07-30,VOR,SELL,0.0
2025-07-30,ZEPP,SELL,0.0
2025-08-13,FLY,BUY,0.1
2025-08-13,HIMS,BUY,0.1
2025-08-13,HUMA,BUY,0.1
2025-08-13,RGC,BUY,0.1
2025-08-13,SI,BUY,0.1
2025-08-13,SRPT,BUY,0.1
2025-08-13,TTD,BUY,0.1
2025-08-13,VOR,BUY,0.1
2025-08-13,BMNR,HOLD,0.1
2025-08-13,CNC,HOLD,0.1
2025-08-13,ABVX,SELL,0.0
2025-08-13,AIRO,SELL,0.0
2025-08-13,CELC,SELL,0.0
2025-08-13,GRRR,SELL,0.0
2025-08-13,MCVT,SELL,0.0
2025-08-13,PROK,SELL,0.0
2025-08-13,UPXI,SELL,0.0
2025-08-13,WW,SELL,0.0
2025-08-27,CAPR,BUY,0.1
2025-08-27,EXOD,BUY,0.1
2025-08-27,REPL,BUY,0.1
2025-08-27,SBET,BUY,0.1
2025-08-27,CNC,HOLD,0.1
2025-08-27,HUMA,HOLD,0.1
2025-08-27,RGC,HOLD,0.1
2025-08-27,SRPT,HOLD,0.1
2025-08-27,TTD,HOLD,0.1
2025-08-27,VOR,HOLD,0.1
2025-08-27,BMNR,SELL,0.0
2025-08-27,FLY,SELL,0.0
2025-08-27,HIMS,SELL,0.0
2025-08-27,SI,SELL,0.0
2025-09-11,ACDC,BUY,0.1
2025-09-11,EPSM,BUY,0.1
2025-09-11,LFMD,BUY,0.1
2025-09-11,MBX,BUY,0.1
2025-09-11,NFE,BUY,0.1
2025-09-11,UPXI,BUY,0.1
2025-09-11,HUMA,HOLD,0.1
2025-09-11,REPL,HOLD,0.1
2025-09-11,SRPT,HOLD,0.1
2025-09-11,TTD,HOLD,0.1
2025-09-11,CAPR,SELL,0.0
2025-09-11,CNC,SELL,0.0
2025-09-11,EXOD,SELL,0.0
2025-09-11,RGC,SELL,0.0
2025-09-11,SBET,SELL,0.0
2025-09-11,VOR,SELL,0.0
2025-09-25,CLPT,BUY,0.1
2025-09-25,FFAI,BUY,0.1
2025-09-25,LAC,BUY,0.1
2025-09-25,QURE,BUY,0.1
2025-09-25,TECX,BUY,0.1
2025-09-25,VKTX,BUY,0.1
2025-09-25,ACDC,HOLD,0.1
2025-09-25,EPSM,HOLD,0.1
2025-09-25,LFMD,HOLD,0.1
2025-09-25,MBX,HOLD,0.1
2025-09-25,HUMA,SELL,0.0
2025-09-25,NFE,SELL,0.0
2025-09-25,REPL,SELL,0.0
2025-09-25,SRPT,SELL,0.0
2025-09-25,TTD,SELL,0.0
2025-09-25,UPXI,SELL,0.0
2025-10-09,ATYR,BUY,0.1
2025-10-09,BZAI,BUY,0.1
2025-10-09,CRML,BUY,0.1
2025-10-09,HUMA,BUY,0.1
2025-10-09,LAES,BUY,0.1
2025-10-09,LRMR,BUY,0.1
2025-10-09,PACS,BUY,0.1
2025-10-09,SOC,BUY,0.1
2025-10-09,TSHA,BUY,0.1
2025-10-09,MBX,HOLD,0.1
2025-10-09,ACDC,SELL,0.0
2025-10-09,CLPT,SELL,0.0
2025-10-09,EPSM,SELL,0.0
2025-10-09,FFAI,SELL,0.0
2025-10-09,LAC,SELL,0.0
2025-10-09,LFMD,SELL,0.0
2025-10-09,QURE,SELL,0.0
2025-10-09,TECX,SELL,0.0
2025-10-09,VKTX,SELL,0.0
2025-10-23,CELC,BUY,0.1
2025-10-23,EPSM,BUY,0.1
2025-10-23,GGAL,BUY,0.1
2025-10-23,OMER,BUY,0.1
2025-10-23,PRAX,BUY,0.1
2025-10-23,WYFI,BUY,0.1
2025-10-23,ATYR,HOLD,0.1
2025-10-23,CRML,HOLD,0.1
2025-10-23,HUMA,HOLD,0.1
2025-10-23,MBX,HOLD,0.1
2025-10-23,BZAI,SELL,0.0
2025-10-23,LAES,SELL,0.0
2025-10-23,LRMR,SELL,0.0
2025-10-23,PACS,SELL,0.0
2025-10-23,SOC,SELL,0.0
2025-10-23,TSHA,SELL,0.0
