date,a1_spy_hvr,a2_soft_hrp_hvr,a3_soft_ml_hvr,a4_soft_eq_hvr,b1_spy_hmm,b2_soft_hrp_hmm,b3_soft_ml_hmm,b4_soft_eq_hmm,SPY
2024-08-12,121142.89062100422,120836.98886159928,101086.32207676445,123606.88524038049,118311.96630826048,128519.64229482772,102423.98173776537,130913.60930928431,129289.54124290025
2024-08-13,122685.60187636639,122558.89620437325,102345.25724714309,125421.51157887187,118324.88669335477,128583.87943776918,102473.73538170241,130977.0692305123,131415.79862977786
2024-08-14,122987.76532477535,122783.87472446563,102319.84580556193,125618.64166887786,118337.80707844906,128607.17836055958,102491.79360209679,131000.04695635615,131830.38245321694
2024-08-15,124619.98409519074,124372.29357595624,102347.71815176854,127307.56414068046,118350.72746354331,128649.88716780463,102522.93729682606,131039.86116469097,134089.98551430015
2024-08-16,124851.3685380512,124457.72675717753,102456.2527795447,127397.1769214487,118415.3293890147,128794.26956488432,102635.79087763665,131184.20925009114,134390.61939796354
2024-08-19,125773.94822270215,124489.4892107396,102481.71777569431,127429.68954257187,118415.3293890147,128825.5844225844,102659.42428731937,131214.31530004388,135675.58680394434
2024-08-20,125622.11870191107,124564.11327333245,102542.35336673592,127506.07608081619,118441.17015920325,128900.95555439148,102718.40066732506,131289.66457512585,135454.96032480427
2024-08-21,125961.98313765258,124642.51888421414,102605.83333170526,127586.33348018695,118467.01092939178,128980.28094936592,102779.4645199197,131367.58068759044,135920.45795112182
2024-08-22,125197.95209764289,124585.44096323293,102559.80729442443,127527.90748939461,118467.01092939178,128920.94407340579,102733.27416763736,131308.51848088932,134853.6925574774
2024-08-23,125866.41595900459,124699.39431793331,102652.57205954447,127644.5522013608,118518.6924697689,129039.23442361121,102826.14720110176,131427.22995642896,136286.55243848616
2024-08-26,125724.85208514126,124756.5707666152,102698.65711898346,127703.07904688705,118531.61285486315,129100.9185816117,102872.72381526609,131486.69586493075,135961.67388678534
2024-08-27,125824.13241423228,124782.97285623306,102720.49014596631,127730.10470266416,118557.45362505173,129129.71627419216,102895.70139233355,131516.132913218,136148.3578306731
2024-08-28,125469.55074993701,124757.84773474571,102700.53719080183,127704.38617452857,118570.37401014598,129101.59157378296,102874.81719259417,131489.42710673425,135357.98165265477
2024-08-29,125475.11200329424,124741.41371895699,102687.25164689227,127687.56401915487,118570.37401014598,129087.66916264484,102864.11286837464,131475.8005418214,135370.10398667346
2024-08-30,126102.44427588956,124821.06649225214,102752.33681013602,127769.09803649689,118634.97593561736,129171.22224989801,102928.54042718068,131558.02064405163,136662.34479306542
2024-09-03,124843.13480686354,124926.26419302427,102837.99309246185,127876.78030296753,118681.60302134558,129273.4362600402,103008.93166565726,131660.63658487046,133849.96330073013
2024-09-04,124723.56342076299,125009.47485479743,102905.17541777198,127961.95623921414,118694.57936105928,129355.00617283951,103072.10369796527,131741.22702544348,133575.99855190786
2024-09-05,124580.31853153365,125026.8923133029,102919.58089774485,127979.7850643145,118707.55570077298,129373.79027255745,103087.86381880903,131761.4610420351,133251.12000020704
2024-09-06,123577.01836545924,125056.1225487537,102944.53580236662,128009.70566124495,118772.43739934139,129400.39413403686,103111.16605883845,131791.2715115797,131008.48820675
2024-09-09,124261.78384032608,125127.06030195617,103001.4465930335,128082.31882661938,118772.43739934139,129474.38313206061,103167.00582913394,131862.52381465363,132475.2906230111
2024-09-10,124550.22732342071,125201.80156033293,103062.38776186504,128158.82532858476,118811.36641848244,129549.7427673069,103226.64175849136,131938.7105126271,133052.31372230055
2024-09-11,125182.6081468578,125152.81889831154,103022.99424352807,128108.68579107097,118811.36641848244,129498.72343856904,103188.13953568804,131889.54451042475,134417.28853280467
2024-09-12,125711.37367307812,125223.18055909885,103079.77496274855,128180.70925784453,118824.34275819613,129579.33732585663,103249.53477031292,131968.10278732397,135549.51453015002
2024-09-13,126070.98708210546,125371.502263914,103200.1892934436,128332.53403370993,118889.22445676457,129735.2056038068,103370.27286372373,132122.32831497127,136257.4588368413
2024-09-16,126177.03417719532,125442.52386949623,103257.75956263239,128405.23303189474,118915.17713619192,129806.69348168156,103425.67831009776,132193.03304735722,136458.6895815515
2024-09-17,126209.5070576298,125384.96265492213,103211.74119434881,128346.312333052,118928.15347590561,129746.41114987049,103380.46127084726,132135.29816306513,136514.45231803745
2024-09-18,126038.159390726,125338.9495756075,103175.2511501469,128299.21251403005,118954.10615533296,129699.7751129933,103345.42791675925,132090.59664814995,136109.5663618133
2024-09-19,127116.5028245216,125348.40457637118,103183.51076888807,128308.89082357712,118980.05883476032,129715.50271121152,103359.11111595412,132108.30636059088,138432.20555979369
2024-09-20,127036.04082920453,125485.88672023285,103294.75177914911,128449.62002907883,119031.96419361507,129862.92264402534,103472.26029278804,132252.7989150088,138193.52431881285
2024-09-23,127200.14712500488,125543.2987788046,103341.00079880316,128508.38804914366,119044.94053332874,129923.8550237104,103518.3298944916,132311.58578837066,138538.85613497248
2024-09-24,127447.82940226476,125564.14491201901,103358.20041776812,128529.72652760088,119057.91687304243,129949.26724474464,103539.06583248939,132338.25862557284,138935.25814929657
2024-09-25,127257.4388515286,125558.75963251785,103354.227480033,128524.21405824076,119083.8695524698,129946.71652138831,103537.24641492602,132335.94791477066,138628.83696030985
2024-09-26,127613.81909718846,125564.81381063734,103359.16810812704,128530.41122430749,119083.8695524698,129955.45443937994,103543.93624143803,132344.577655078,139178.44956912732
2024-09-27,127495.33769597464,125633.90290038608,103415.43914978016,128601.13206438225,119122.79857161084,130021.01489319219,103595.49981238344,132410.30020720547,138976.6006906678
2024-09-30,127860.29657674964,125621.72784008685,103405.75772214933,128588.66945276798,119135.77491132452,130008.04021172752,103585.26588712077,132397.15670937233,139533.50904208017
2024-10-01,127059.9101262759,125683.39974626445,103455.93905696612,128651.79792977864,119163.38726460128,130072.37827868042,103636.16932102022,132462.23254502055,138283.50514415023
2024-10-02,127101.87077342205,125553.4709451453,103434.98261626452,128548.9119437598,119176.41628135885,130027.50847174348,103602.479436504,132419.2676001435,138341.8710849096
2024-10-03,126945.8939734187,125043.4749151271,103135.4864056932,128119.1983080263,119202.47431487394,129972.57933175772,103561.28216814893,132366.74351495464,138088.95200828565
2024-10-04,127768.90642774821,125856.6388347733,103947.00048431149,128704.8266064072,119228.53234838905,129960.56238854061,103550.96723124801,132353.6308756754,139343.81973461222
2024-10-07,126961.19510188066,124342.79593056558,102798.40682227179,127167.96789197781,119254.59038190416,129869.25894410313,103483.09561074014,132267.14698947285,138084.088179889
2024-10-08,127809.35402598337,124866.09204163299,103368.47384936878,127630.33790479647,119254.59038190416,129883.58306373669,103493.67778292618,132280.5651450914,139390.02610438
2024-10-09,128438.76667352456,125213.67137016993,103718.23996554204,127793.43559764346,119267.61939866171,129882.94833369397,103492.71744928614,132279.35216957322,140355.496041108
2024-10-10,128284.11842429909,124759.82181806544,103359.56969391709,127347.21853546628,119280.64841541926,129883.41770404653,103494.08549624986,132281.21740515434,140109.87270707896
2024-10-11,128847.31518086222,126133.62693466342,104405.52897468356,128602.26356731607,119345.79349920704,130016.96354658566,103597.81521031022,132413.77950634997,140948.88310549498
2024-10-14,129587.5184446071,127024.39273219803,105127.39096428991,129552.60015674995,119332.7644824495,130034.30162814344,103609.43239169188,132428.50463571734,142101.61043549268
2024-10-15,128888.77586435889,127199.42153443,105094.55540810843,129749.95257300255,119371.85153272217,130146.49770255042,103696.84129819769,132540.12311448168,140997.52138946112
2024-10-16,129284.48834358895,128435.56668820755,105959.81422915032,131064.88833343085,119371.85153272217,130195.02351438852,103733.56084241555,132586.93507992884,141610.36376743458
2024-10-17,129300.61682389557,128095.45688260326,105785.6989859632,130638.59500073215,119397.90956623727,130169.71466372523,103714.95131689732,132563.35361976517,141622.52333842614
2024-10-18,129664.3572906547,128522.39577182312,106137.11484626116,131121.8772089438,119436.99661650995,130258.87342764971,103784.39266154787,132652.12450773868,142167.27211884697
2024-10-21,129522.25721262976,127696.13113465368,105609.85179743372,130344.68559956802,119463.05465002505,130194.59509395529,103735.57619660776,132589.90589589643,141933.80835580945
2024-10-22,129477.80969913625,127477.58240377578,105449.7161142407,130077.63967487472,119476.08366678261,130251.10030192768,103778.84909320553,132645.2908495057,141858.41901566193
2024-10-23,128275.88931081537,127576.66486903076,105322.11173023417,130306.44437595425,119476.08366678261,130217.85488846402,103752.63866838069,132611.6646880891,140562.20874796412
2024-10-24,128553.30736586566,127420.53134404687,105330.84629923795,130102.47185260848,119489.11268354015,130241.11152883386,103771.74242515687,132636.1797260411,140866.19802275256
2024-10-25,128508.92047705762,126430.47607463198,104761.99348333241,129135.78235755433,119541.2287505704,130216.61007919551,103755.71384933779,132615.9162324788,140817.5597387864
2024-10-28,128906.18313188966,127294.15309112848,105426.7791173281,129918.97006317851,119541.2287505704,130228.14880724707,103763.63816895855,132625.99471529492,141252.87238028343
2024-10-29,129114.80150928747,126412.83753954017,105088.9852320427,128947.80539777821,119567.28678408552,130192.51004606072,103739.17799282791,132595.05250599486,141481.47231492432
2024-10-30,128724.19688777665,126527.53391384576,105128.31736286012,128976.14118181728,119580.31580084309,130197.84334175372,103743.72830309026,132600.95819099914,141053.45541602225
2024-10-31,126200.80225903919,125297.69977836794,104191.97168499777,127711.16754438833,119606.3738343582,130191.93301817453,103739.57684237168,132595.4809496086,138288.36897254683
2024-11-01,126733.44492473577,125294.44034989196,103988.85063100512,127541.23574623154,119656.57203012172,130166.6768400083,103721.70729282715,132572.8412658317,138872.02838014057
2024-11-04,126460.46555856628,124806.58648777664,103597.23758406457,127143.01766942957,119682.73219016328,130216.280440456,103761.78722190807,132624.09855786315,138572.9029337488
2024-11-05,127989.59387800352,126179.91569228312,104736.44332131675,128602.22408520793,119682.73219016328,130282.81211504065,103811.65157708403,132687.68147189062,140248.49181638254
2024-11-06,131172.13380554048,129529.08864274956,107049.67366849488,131432.09333552423,119708.89235020486,130084.01409456866,103660.06050152956,132494.00773605675,143735.85677675522
2024-11-07,132186.37421480435,129569.14004567571,107218.11761698556,131649.44414332006,119721.97243022565,130195.42568075072,103747.00722560013,132605.14033636975,144847.24156538167
2024-11-08,132758.96508042817,130429.4130979127,107943.64258462848,132607.5707354443,119787.37283032955,130350.2548660016,103866.17384318939,132757.15012745294,145474.675428545
2024-11-11,132885.4677135311,131220.2196803497,108468.06779732236,133228.06332989657,119774.29275030876,130256.52931018133,103793.44562025473,132664.04557928263,145613.2945378485
2024-11-12,132472.66964761628,130727.96312216723,108073.23308052767,132607.99124933302,119787.37283032955,130205.08965366507,103753.65806765607,132613.26780299054,145160.95849696334
2024-11-13,132537.03063638796,130855.33580108483,108157.52710372527,132751.07672807208,119813.53299037111,130216.97450671864,103763.22618043191,132625.42067646026,145231.4840087143
2024-11-14,131684.80237127346,130225.963996695,107739.29914253493,132035.65671417676,119813.53299037111,130191.62288319676,103744.13569918432,132601.04687827843,144297.6289565643
2024-11-15,129998.10059656766,129680.26418940975,107373.59039885926,131536.9898873282,119852.77323043346,130206.22356400166,103756.84978011478,132617.2426568734,142449.37416585072
2024-11-18,130530.74326226421,130370.24011784207,108009.2325846535,132223.5857485538,119865.85331045424,130325.11366144402,103847.91856421636,132733.64565270042,143033.03357344447
2024-11-19,131007.90231695071,130464.13161563009,108189.48257532688,132425.2958525115,119905.09355051661,130412.13574448919,103915.9429580241,132820.5850387475,143555.89512608055
2024-11-20,131052.28920575876,130557.0006667719,108283.91307087123,132505.5030383595,119918.1736305374,130404.17959586937,103910.50838017064,132813.73554373792,143604.5334100467
2024-11-21,131533.87879187803,131589.7488429878,109129.6543591254,133612.74887428354,119931.25371055817,130519.93820768052,103997.8627101269,132925.2415181659,144375.4502109101
2024-11-22,131834.3628549357,132230.86803484708,109490.6611088165,134219.19342477928,119970.49395062051,130630.72245114509,104083.62810259263,133034.9276052909,144822.92242339862
2024-11-25,132154.32209905464,132966.2241207302,110054.70706156515,134941.0171051869,119983.5740306413,130661.75644805093,104108.9219689946,133066.86704487255,145314.16909145666
2024-11-26,132641.52143739117,133512.101252988,110596.83693720798,135541.20020928045,119983.5740306413,130704.42258700832,104140.18662797083,133106.7109323138,146072.92632132853
2024-11-27,132370.50767505475,133554.42798612447,110652.28911735833,135498.6960447449,120022.81427070365,130778.52764758964,104198.7990461097,133181.59213210334,145630.31793723663
2024-11-29,132959.56745168232,133965.08752815798,110926.39320440758,135902.3598621088,120048.97443074522,130872.25418814248,104271.80685612414,133274.89101275962,146534.9900190069
2024-12-02,133138.28967177175,133321.33166265496,109918.15172672505,135345.98804908976,120081.10957134028,130840.41462562971,104249.41400417032,133246.38016885726,146797.6367524241
2024-12-03,133190.4504593201,133070.12852408044,109500.36794031312,135146.66458378092,120107.36541687898,130814.3458419372,104230.6651085999,133222.57094636137,146865.7303499767
2024-12-04,133778.6622805885,133080.59708790845,109606.30528896902,135237.93147161935,120120.49333964835,130837.96954442949,104250.16516537576,133247.5047979929,147777.69817434193
2024-12-05,133627.52233149786,133039.7786123067,109570.0637414059,135127.64285642086,120133.62126241771,130859.71379612638,104266.67123817882,133268.49300221598,147534.5067545112
2024-12-06,133823.53826995226,133107.68385732177,109213.12906632817,135258.49508738102,120186.13295349515,130880.03741748983,104285.52905667563,133292.70812911124,147814.17688731654
2024-12-09,133341.2718065338,131321.42654481984,108031.595615944,133469.1066888198,120199.26087626452,130868.79671223891,104277.49754810931,133282.6631855298,147052.98774324637
2024-12-10,133057.13071903735,131678.58818254754,107720.84865188398,133817.64005922832,120225.51672180324,130928.60402875708,104323.84566703351,133342.0430110815,146595.78787396455
2024-12-11,133787.64349549823,132254.94455812572,107837.1485892413,134483.38078210488,120238.64464457262,130897.41150224957,104300.90891139803,133312.93959518694,147729.0598903758
2024-12-12,133309.5181590816,132047.32927777365,107655.44572137774,134255.89673257023,120264.90049011132,130884.94511584593,104291.16747475813,133300.3992228884,146967.8707463056
2024-12-13,133303.66152277007,131507.99731687095,107433.38215626685,133703.38121938726,120304.28425841941,130859.61750011564,104272.33071481575,133276.299037764,146938.6877759259
2024-12-16,133709.8249003819,131393.1560873022,107164.14687253608,133665.52295694652,120317.41218118877,130838.16027662509,104257.228164367,133257.11509186187,147566.12163908916
2024-12-17,133325.16209605234,130606.91384761312,106602.82461868176,132861.68060767947,120330.54010395812,130825.95254380247,104248.61081367453,133246.11845096035,146958.14308951233
2024-12-18,130519.65827264149,127133.03173021387,103816.72479097254,129318.29251608704,120330.54010395812,130622.94513417254,104093.94769353863,133048.66575056364,142578.2656183609
2024-12-19,130496.72221855485,127139.68097185063,103821.78883887548,129309.66201500062,120347.33990672609,130589.87139581205,104068.82516367582,133016.63668318588,142534.49116279135
2024-12-20,131616.38926745532,128504.78137946346,105129.83611215041,130659.12992171508,120400.07178969539,130728.50144897222,104176.52268769972,133154.19335564648,144240.612241802
2024-12-23,132209.40893519504,128931.6876814284,105497.14255812162,131099.86570941706,120400.07178969539,130673.97472487733,104133.98600421111,133099.8496265597,145104.37231510994
2024-12-24,133328.36547505745,130068.72417208321,106289.9871796408,132251.34673317385,120426.43773118003,130730.44128640994,104193.14154934,133175.37929142138,146717.2124519928
2024-12-26,133342.17994422847,130075.16463453359,106235.72239955048,132239.83543139725,120452.8036726647,130782.3935753918,104238.08581004466,133232.86579640172,146726.97245282112
2024-12-27,132294.32761812356,129194.44975939322,105603.51411091397,131324.6375164875,120505.535555634,130784.09649791384,104233.32977842072,133226.82929524625,145182.4523217366
2024-12-30,131152.01852382286,128078.39671929546,104831.56522965043,130192.3676079152,120505.535555634,130786.12147458806,104199.16145425252,133183.1983629811,143525.69218112624
2024-12-31,130797.9692985998,127971.92679444689,104759.65777127538,130046.34372171629,120531.90149711867,130819.10990948696,104234.2833835398,133228.1425690818,143003.53213681013
2025-01-02,130561.76548069346,128098.60984948256,104889.97378494605,130083.26031625886,120558.26743860333,130879.40521174831,104278.24993048338,133284.40779630485,142652.17210698998
2025-01-03,131800.4524577754,129044.39568573952,105854.4923640967,131094.95193780027,120571.45040934565,130872.3622175301,104279.29554455877,133285.62617030359,144435.8122583688
2025-01-06,132378.45016371284,129389.1451953494,105688.13211418714,131465.68021390992,120584.633380088,130837.39195171237,104227.8296497224,133220.014911136,145267.8523289846
2025-01-07,131253.22478604707,128497.49773234765,105127.61690350292,130548.96773418454,120610.99932157264,130830.91137502796,104223.04621987256,133214.04069824272,143625.73218961668
2025-01-08,131405.30548653982,128344.39490591512,105157.29230593148,130450.84946464458,120637.3652630573,130885.65541877797,104266.65274617488,133269.79146362888,143835.57220742595
2025-01-10,129897.7742991989,126669.5107422294,103846.61072068379,128707.68832648035,120676.9141752843,130852.32561678487,104224.51027797541,133216.22944985103,141639.57202104985
2025-01-13,130053.61391565147,126848.4447959476,103919.98649575196,128950.69726413045,120690.09714602662,130822.36011089863,104202.3905524702,133187.97471625413,141859.17203968746
2025-01-14,130195.93495979409,127218.61652057373,104651.76434297628,129387.63582836365,120716.46308751128,130876.37474811655,104250.7333776333,133249.7044186401,142054.37205625424
2025-01-15,131991.3434949261,129093.36986982837,106283.94825828804,131381.58764000435,120729.64605825362,130989.89571073974,104320.8983065318,133339.25580372542,144638.33227555675
2025-01-16,131799.27609386065,129378.67659827214,107153.81669054306,131601.89540940002,120729.64605825362,131067.85006500062,104403.95778669672,133445.1973447082,144360.17225194912
2025-01-17,132818.02847444988,130273.04884282453,107850.12177212942,132559.85723018245,120795.56091196527,131141.83252226078,104473.17224791404,133533.569738941,145809.5323749573
2025-01-21,133737.93818488365,131421.39666987033,108960.82231404379,133676.03461033927,120795.56091196527,131228.89759631347,104551.77095849723,133633.96278806165,147144.2124882325
2025-01-22,134313.89186847938,131532.4030198975,108403.16318189472,133846.76375084565,120821.92685344994,131212.44566192603,104524.3621433535,133599.20265928723,147971.37255843417
2025-01-23,134868.59164325907,132029.83335276847,108912.24606352829,134352.06207770063,120821.92685344994,131204.19577435064,104531.85966829848,133608.73634536803,148779.01262697915
2025-01-24,134585.0119158093,132591.3818041406,109258.95951719514,134772.29040236908,120874.65873641925,131308.3957786423,104625.24182417174,133728.0102739708,148344.6925901181
2025-01-27,133213.03759876214,132619.57444516072,108573.51428417863,134667.620493324,120887.84170716158,131390.57847046692,104722.20920699164,133851.76503638682,146246.2924120254
2025-01-28,134038.97244933818,132634.4947905672,108231.6512771293,134815.9542022807,120887.84170716158,131356.98866907804,104658.27369984383,133770.3406602062,147502.89251867394
2025-01-29,133609.45480350457,132778.10990758686,108249.79070703333,134887.2047154316,120901.0246779039,131360.79136799922,104658.99320836861,133771.25907156442,146841.65246255402
2025-01-30,134130.9594789066,133580.5897131238,109338.19908253901,135661.98352729328,120914.20764864623,131470.16184763546,104752.46069911229,133890.72576559373,147629.77252944233
2025-01-31,133628.0787440475,133381.513933488,108796.41838993816,135417.7305069878,120953.75656087321,131471.45820709903,104751.23577562397,133889.16011363897,146844.09246276115
2025-02-03,132989.6574459855,133278.85231558693,108677.27028312677,135163.01602526056,120987.80026451821,131537.5527672512,104805.7635175627,133958.85545915936,145855.8923788919
2025-02-04,133633.40405930617,133235.07043283273,108637.5029167263,135120.0693015385,120987.80026451821,131547.48198276406,104815.17387245786,133970.88342717287,146834.3324619328
2025-02-05,134028.45193657823,133337.78367097618,108721.253461325,135224.2357181662,121001.03020440496,131643.5199363012,104897.32999259939,134075.89234513452,147429.69251246142
2025-02-06,134372.74252224242,133358.33356432398,108738.00947827504,135245.0763497227,121027.49008417851,131665.1274804186,104913.5843611474,134096.66807858486,147942.09255594914
2025-02-07,133493.379308091,133355.41933622645,108735.63326859978,135242.1208913646,121053.94996395205,131664.54826466503,104911.04725199584,134093.4252393868,146587.89244101723
2025-02-10,134151.62308528737,133435.86889360205,108801.23040451638,135323.70864249166,121067.17990383883,131741.01174670557,104976.10349908598,134176.57773127436,147583.4125255077
2025-02-11,134229.3241114371,133449.5949847362,108812.42241470392,135337.62892923946,121080.40984372559,131756.41910292028,104987.56887314655,134191.23234887377,147695.65253503356
2025-02-12,133921.3813927794,133404.9387244117,108776.0104955636,135292.34087579983,121093.63978361237,131716.99886232088,104952.14638694991,134145.956635505,147219.8524946521
2025-02-13,134949.76235143282,133546.6802901464,108891.58404321063,135436.08778960234,121120.09966338592,131850.3018235297,105065.24878949151,134290.51994849124,148774.13262656494
2025-02-14,134957.28319159645,133553.41144793236,108897.07250935718,135442.91417925758,121159.78948304623,131857.07596302725,105068.89845300214,134295.18481357393,148766.81262594365
2025-02-18,135251.39281949008,133595.5936127694,108931.46709511173,135485.6931339093,121186.24936281977,131899.49549692578,105103.4077324288,134339.2932997827,149203.57266301182
2025-02-19,135485.3311058703,133649.91498870973,108975.75977734613,135540.78304422926,121199.47930270653,131951.58519053712,105147.03006181121,134395.0497498137,149554.93269283196
2025-02-20,135086.83423298935,133683.59770372437,109003.22406312883,135574.94229953838,121225.93918248007,131983.69206200502,105173.26449919795,134428.58163859532,148932.7326400254
2025-02-21,133431.90055478463,133799.5372841479,109097.75913160222,135692.5221836539,121265.62900214037,132094.323824858,105265.43646198357,134546.39243664476,146385.3724238292
2025-02-24,132997.82520519127,133845.74236353434,109135.43393021422,135739.38096872077,121278.85894202716,132137.99334278292,105302.1304245349,134593.2933041225,145719.2523672951
2025-02-25,132520.55892646246,133909.6969147469,109187.5813319555,135804.240343688,121278.85894202716,132197.69391598797,105352.86581134783,134658.14140140865,144994.572305791
2025-02-26,132572.97517240507,133916.66883330708,109193.26611014832,135811.31090038118,121305.31882180068,132202.95607050424,105357.16951576626,134663.64223741973,145067.77231200348
2025-02-27,130755.74331489173,133858.1754311185,109145.5716320336,135751.9899383272,121318.54876168746,132149.50434478917,105309.37396138955,134602.55172535768,142752.21211548027
2025-02-28,132514.00111099627,133965.47327264515,109233.06038055863,135860.80582093145,121345.00864146101,132251.73380509278,105395.23177226087,134712.2920076717,144979.93230454845
2025-03-03,130521.97060602414,134067.9660224225,109316.63114287151,135964.74862974172,121370.57814628018,132348.52308486908,105477.07007229903,134816.89469971732,142439.89208897346
2025-03-04,129193.73664306923,134000.96370164462,109261.99864412108,135896.79836561484,121370.57814628018,132284.49253770156,105422.73099817958,134747.44050243424,140753.85194587804
2025-03-05,130389.47953790773,133976.3929215781,109241.96406777066,135871.87996016355,121383.84994268764,132264.0447753092,105403.35266039091,134722.67182689824,142266.65207427045
2025-03-06,128401.61117981821,131721.5585159117,107466.17096230747,133594.6640970984,121397.12173909512,132244.6942784333,105385.10817122077,134699.35239478265,139741.25185993797
2025-03-07,129028.21000704028,132466.76715703125,108147.70267799227,134239.99675812767,121450.20892472498,132316.101277695,105442.85883823848,134773.16716408584,140524.4919264121
2025-03-10,126075.56173106839,130609.4369598741,106383.23388781612,132106.2967090757,121463.48072113244,132367.14213345572,105486.61011989893,134829.08843615523,136781.53160874447
2025-03-11,125176.4753294754,129237.04634861645,105415.5793896309,130790.18444493979,121476.75251753992,132333.00268222706,105457.07225301876,134791.33422582204,135644.49151224305
2025-03-12,125749.46093632627,129355.1445128027,105707.63550912021,131041.41711335217,121490.02431394739,132275.13790659053,105407.57080655721,134728.0633055119,136364.291573333
2025-03-13,124312.17475105636,128055.6414381759,104532.19635181985,129586.69385997797,121516.56790676233,132361.93870321073,105481.56921721295,134822.64534055025,134546.491419055
2025-03-14,126523.52904212388,130347.18838491259,106428.4850226538,131882.58063313543,121543.11149957725,132389.04746002873,105502.93437887305,134849.9535009665,137325.6516549243
2025-03-17,127366.19656019089,131270.19914766581,107124.28714838882,132743.73590843452,121569.65509239217,132475.25979474225,105574.5915523603,134941.54305314017,138384.61174479898
2025-03-18,126182.68800301413,130155.09332375365,106177.62113473155,131590.6432045099,121569.65509239217,132473.9879494664,105574.52540221911,134941.45850247325,136888.89161785616
2025-03-19,127366.07586344508,131321.70407765257,107229.92117891654,132854.70750816382,121582.92688879963,132522.94682019143,105616.1778371604,134994.6971061965,138379.73174438483
2025-03-20,127053.33379400209,131317.25625445452,107120.0058981671,132812.68016601677,121609.47048161457,132548.75102120696,105637.02735340944,135021.346187696,137979.57171042296
2025-03-21,127095.00579163026,131369.8248321802,107134.55171191014,132919.84993101069,121649.28587083696,132555.5995185443,105639.76984382966,135024.851537645,138024.84054626492
2025-03-24,129051.78056179351,132968.60802320318,108658.76348303209,134734.63112298242,121649.28587083696,132517.8076312101,105606.19531986605,134981.93782133973,140496.64963438382
2025-03-25,129320.45712176381,133215.55875071822,108899.16818465832,135152.4574147773,121662.55766724444,132513.56530302358,105602.19642410915,134976.82658050035,140834.38196523572
2025-03-26,127995.15320536404,132865.13430262727,108350.85345440624,134622.4545536258,121675.82946365191,132553.95473357275,105634.88583515941,135018.60897817538,139153.06231816873
2025-03-27,127876.92663798951,132643.15310359633,108075.45510452289,134361.25530304082,121702.37305646684,132632.94482621632,105700.50530986224,135102.48136679217,138783.5146228163
2025-03-28,127133.64609448535,130620.56476911563,106367.60522491392,132129.05152372713,121742.18844568923,132743.83737054412,105794.53204112471,135222.66286139455,135988.65721823042
2025-03-31,127389.67055185088,131736.74566675792,107043.95032391362,133120.63114055392,121742.18844568923,132850.21739457417,105885.87304913034,135339.41156373924,136901.5134458228
2025-04-01,127518.39739090131,131930.0928101351,107393.23441752173,133392.57570287585,121770.56221922874,132906.10389793996,105932.20432434902,135398.63048827116,137288.19249129092
2025-04-02,127770.25369189586,132679.9255503287,108114.95791252784,134238.580960272,121783.88066637072,132914.15517351814,105938.44529937851,135406.60747201557,138156.99667572873
2025-04-03,125891.04859481943,128275.20238973154,103963.06742303041,129442.40762737814,121797.19911351272,132998.50882721963,106010.40692101979,135498.58615857357,131348.50867261324
2025-04-04,123708.94749955494,128043.23212522143,103778.16041626786,129210.56652350776,121837.15445493869,132835.92972284235,105869.22972166917,135318.13867737402,123658.97980640581
2025-04-07,123652.30887581533,127842.47135433786,103615.44519000995,129007.9754727274,121850.47290208067,132467.67877116695,105576.1937883645,134943.59097201505,123438.71959063286
2025-04-08,123090.20823300794,127790.43421469272,103573.26944564561,128955.4639250086,121877.10979636466,132314.06610511043,105453.76512689497,134787.10717937414,121505.32436329235
2025-04-09,126968.26381869258,127999.37077221287,103742.61109083264,129166.30529878968,121877.10979636466,132768.20129325235,105815.70899934864,135249.7304671309,134265.73286373963
2025-04-10,125308.88806677434,128005.86047209051,103747.87094802131,129172.85416344921,121890.42824350664,132742.88632327865,105795.53307265858,135223.94234292363,128382.33776687058
2025-04-11,126017.98572281259,128096.87435534413,103821.63707544275,129264.69779486586,121943.70203207461,132887.97522009822,105911.16832519157,135371.74305120675,130673.04401090945
2025-04-14,126384.753430445,128222.79051828259,103923.69126088888,129391.76190030671,121943.70203207461,133162.72695093282,106130.14432180724,135651.63008122443,131940.7639194694
2025-04-15,126297.8824910495,128267.24398831584,103959.72049310678,129436.62064021507,121970.33892635859,133188.31204165984,106150.53553362394,135677.69337492806,131571.21622411697
2025-04-16,125465.33103739699,128363.12228743438,104037.42919618475,129533.37303501795,121983.65737350058,133265.23811148052,106211.84529408856,135756.0572460041,128646.65002579811
2025-04-17,125557.39041603678,128440.76757947946,104100.3601722284,129611.72619751246,122036.93116206853,133433.09884682595,106345.62960803356,135927.0554141674,128830.20020560894
2025-04-21,124670.39932194118,128425.63773538967,104088.09753748415,129596.45841885827,122050.24960921053,133321.5765962001,106256.74683411457,135813.44873582642,125763.68853490308
2025-04-22,125643.49220681761,128467.67792973653,104122.17082632922,129638.88188191959,122050.24960921053,133470.42932014042,106375.38184134374,135965.08361975287,129035.77640699706
2025-04-23,126246.7594289106,128433.6999669844,104094.63192083158,129604.59415156752,122076.88650349449,133407.86932912783,106325.52178645477,135901.35433939763,131035.24969906943
2025-04-24,127043.96590911149,128500.9574551954,104149.14365319656,129672.4648075206,122076.88650349449,133479.11123711473,106382.30129337487,135973.9278077382,133793.39706769318
