date,spy_voltarget,momentum_hrp,momentum_ml_hrp,momentum_equal,SPY
2025-10-02,152665.33968235896,124785.66132344346,107528.25226757796,123857.21686286322,164719.15811791463
2025-10-03,152663.05843942417,124866.25428450303,107656.4796162554,123822.2571874487,164716.69675755306
2025-10-06,153210.556743775,125102.15839706465,107999.2860936132,124146.96788157508,165307.42324433316
2025-10-07,152642.52725301104,124778.79804385232,107938.72132850347,123724.92698276757,164694.5445142988
2025-10-08,153552.7431839943,124919.89739863077,108064.85883314439,124000.19716826541,165676.62729857073
2025-10-09,153107.90081170923,124410.27999197633,107808.04042142976,123600.68501421246,165196.66202806187
2025-10-10,148969.72612799087,122830.94254703139,106665.55855845955,121934.47329606181,160731.75433214876
2025-10-13,150950.08553441204,123674.57494678417,107424.94818987054,122911.4911579996,163198.03741445576
2025-10-14,150789.6976783341,124166.1724606362,107899.89195505192,123151.45189153872,162998.6672251675
2025-10-15,151374.08360486542,124290.31199910889,108395.3331467688,123341.94586250145,163722.30717147316
2025-10-16,150479.61328598918,123402.8231382935,107388.78785009203,122650.5518011874,162607.3109276757
2025-10-17,151226.8040477186,123772.15628273976,107814.89068518666,122998.74250952702,163530.32106326963
2025-10-20,152443.49239084768,124556.54152060104,108473.43265144163,123706.67131980332,165231.1210731241
2025-10-21,152441.73593181145,124865.57002283409,108564.75498702754,124018.05895972035,165228.65971276248
2025-10-22,151836.26610642648,124242.0127152204,108381.13145441232,123445.26889069063,164369.64494656972
2025-10-23,152536.4366758635,124572.83465314413,108630.89487139143,123818.56072171537,165344.34364975695
2025-10-24,153511.9678839277,124922.04347186044,108827.4803423927,124186.42870728415,166695.63048826644
2025-10-27,154912.79902540526,125581.08063937152,109364.0695326996,124923.70832384632,168662.25741717196
2025-10-28,155212.7503710125,125294.91433448196,109088.210037846,124821.41472129483,169110.22500298024
2025-10-29,155280.80017718388,124992.87397237342,108826.9991678075,124605.82912332901,169191.44989491248
2025-10-30,154039.87237506884,124441.81131459288,108344.13574887776,123930.92416474814,167330.6614615551
2025-10-31,154416.2064736858,124819.6129687975,108669.9865748522,124421.59057373332,167879.5448221883
2025-11-03,154632.8925712428,124625.3402916036,108442.52701216213,124407.79118921328,168194.59894847102
2025-11-04,153363.88917338505,123895.73318862011,107990.00432539172,123489.61143508364,166200.8970555881
2025-11-05,153737.747613853,124187.06632522657,108293.44881185677,123856.19988074881,166776.85538019871
2025-11-06,152598.49866094912,123562.66464303326,107737.64524032267,123005.4647118878,164987.44639732724
2025-11-07,152718.06090865136,124029.45579144277,108188.5844816903,123223.43289743761,165149.89618119175
2025-11-10,154381.59386770535,124560.48396033043,108612.00040028521,124001.73591840285,167726.94047977007
2025-11-11,154649.66166014803,124776.05320075426,108804.66907408513,124091.0158712914,168110.91269617714
2025-11-12,154721.14671463516,124909.3029518354,108915.01604883712,124119.56338875882,168204.4443899173
2025-11-13,152697.7675505113,123669.82417388911,107997.29146586712,122823.4852387198,165413.2617398812
2025-11-14,152692.07941991612,123397.94514085163,107848.54878338867,122650.14521568627,165386.1867759038
2025-11-17,151569.0099985709,123070.45156296484,107413.40622723759,122133.34618776414,163845.3751895523
2025-11-18,150616.45154120747,122755.69864928888,107339.98135261393,121616.37547172958,162469.47474742695
2025-11-19,151054.3817161864,122529.97044067644,107050.34025377696,121566.03448605507,163097.12163963082
2025-11-20,149329.64225936073,121570.95013231697,106354.07495156174,120476.6248422527,160611.14767443112
2025-11-21,150457.26472915575,122336.65314100792,106999.40937853063,121241.75449536034,162211.0319094606
2025-11-24,152124.00743990546,123095.18280427674,107702.51949219877,122086.82715283654,164598.55146019693
2025-11-25,153080.72960257606,123604.33371692544,108160.90682379565,122719.63971674992,166146.74712763316
2025-11-26,153789.64633854828,124237.33689993534,108767.61461077066,123275.43787083562,167293.74105613123
2025-11-28,154365.1612501684,124832.94491387258,109302.37097639403,123798.71589824621,168206.90575027882
2025-12-01,153902.44419263795,123775.74999903775,108477.97656664318,123214.9726611945,167438.96131746462
2025-12-02,154109.04709848485,123845.57833599712,108386.53867821296,123437.16940581096,167749.0927230242
2025-12-03,154469.84298874138,123970.86464571887,108624.11486677101,123705.77327869135,168329.973768358
2025-12-04,154550.6519911912,124130.84532093485,108701.99129332058,123839.42632432932,168453.04178643718
2025-12-05,154765.6767338696,107778.6881042286,94261.4497414331,109073.93385258006,168773.0186334431
2025-12-08,154439.83988812985,107354.29545422798,93880.47445399464,108832.77239634182,168265.97839895682
2025-12-09,154354.77692192796,107213.52460182042,93767.21342434258,108755.9370576527,168120.75813762337
2025-12-10,155082.9211543112,107776.82133083978,94239.69100619979,109277.54107367463,169235.75438142088
2025-12-11,155344.50384023695,108371.46843537413,94781.0659286134,109660.83479356546,169629.57203927427
2025-12-12,154027.5153852172,107974.42603218995,94433.71255679098,109265.02364706594,167805.70401134063
2025-12-15,153842.9533389078,107993.65208296347,94450.52753251318,109284.47950313859,167552.1838940975
2025-12-16,153513.03679145747,107860.86449209384,94334.39239155347,109150.10472765165,167094.37086684292
2025-12-17,152176.7724826118,107345.48274174325,93883.64295154151,108628.56271804158,165255.73467673978
2025-12-18,153093.48194368483,107710.47745278596,94202.86489042063,108997.92014089323,166503.6443800628
2025-12-19,154270.21825600567,107970.05472105212,94673.53039440828,109260.6000864841,168008.3645471603
2025-12-22,155085.2860950883,108281.29960704247,95125.5609435941,109575.56522292878,169055.0379712188
2025-12-23,155686.40934585672,108410.26929536919,95251.23574398311,109706.07646121563,169827.70019228084
2025-12-24,156158.6265484413,108643.300338301,95520.2292226309,109941.89287952983,170425.093986201
2025-12-26,156152.99193643976,108658.61228326471,95512.03775869239,109957.38784523628,170407.81400042647
2025-12-29,155584.70264183148,108538.88768644835,95412.42396634351,109836.23220326625,169800.54592892085
2025-12-30,155394.70315034475,108536.6003745448,95410.4132771082,109833.91755156202,169593.18609962627
2025-12-31,154243.39670788354,108104.6509083031,95030.70286654873,109396.8050761582,168336.6842768768
2026-01-02,154526.13404640544,108530.14639647951,95404.73982951204,109827.3864303342,168645.25545142233
2026-01-05,155555.29795862516,108890.28924397347,95721.32776205846,110191.83399624225,169768.4545267681
2026-01-06,156480.41453026878,109520.49536339032,96147.12202484292,110833.30199863373,170778.09940988108
2026-01-07,155976.01111834575,109188.0541995772,95837.19455688565,110498.89652273111,170227.60843449188
2026-01-08,155960.1778273885,109078.90285448084,95734.6520408206,110376.68996656816,170210.3284487173
2026-01-09,156991.60363831642,109338.21280019994,96058.20587680727,110648.61748015897,171335.99609345946
2026-01-12,157238.15059750748,109358.76493402573,96162.57313035472,110673.86748052383,171605.07015766314
2026-01-13,156923.74667707115,109083.90239211131,96082.79355482524,110427.63364571842,171261.93901156855
2026-01-14,156152.43921758342,109287.90390942254,96285.1288681211,110674.84969011981,170420.1568474083
2026-01-15,156577.67617472037,109461.57895508129,96609.8707409433,110844.15150578883,170884.2478939248
2026-01-16,156446.4860496462,109521.21465774794,96701.05484077294,110913.00028855524,170741.07086893567
2026-01-20,153261.73266853552,108329.99516909254,95661.83864603167,109731.24554577304,167265.32515885468
2026-01-21,154948.29048049723,109082.91900540417,96318.80092219336,110548.18082885146,169195.7464268116
2026-01-22,155721.99800926863,109302.85306518959,96512.99984090246,110770.06803934497,170079.49427071004
2026-01-23,155778.2561255667,109145.43008188964,96373.99739095615,110575.83472190617,170141.20850561914
2026-01-26,156533.75621743884,109398.464227358,96597.4232554829,110843.15837225619,171005.2077943466
2026-01-27,157130.15499884615,109077.43143941546,96313.9554726873,110475.30783824164,171686.5329477432
2026-01-28,157115.8222067433,108678.886489558,96072.93552192689,110086.54198665559,171669.25296196862
2026-01-29,156819.597842466,109331.16970083218,96617.43660847931,110757.12350853952,171328.59038527036
2026-01-30,156374.44273390414,109389.84750740383,96779.52542408704,110833.84191200828,170817.59652022296
2026-02-02,157117.9502585218,109632.49066877633,96996.8944011376,111065.42491900119,171666.78439257227
2026-02-03,155806.96403413455,109177.5416287894,97163.79975045599,110601.14823771393,170215.26558751008
2026-02-04,155064.04220089578,109603.39584110466,97345.77044190181,111076.15000884655,169390.76340912443
2026-02-05,153156.35014992577,109059.52869798672,97000.68408579091,110524.14784994487,167275.19943644016
2026-02-06,156051.46351902102,110216.230403472,97820.67403932489,111696.9400088298,170484.33965171382
