date,no_regime,hvr_no_hysteresis,hvr_hysteresis,full,SPY
2025-09-16,121553.92457356156,114010.01295221772,121469.8283555944,118320.5015146461,180269.70138184723
2025-09-17,121785.85327794147,114227.54763637629,121701.59660175016,118546.2607463134,180045.72993467585
2025-09-18,121741.36392209689,114185.81939062964,121657.13802554992,118502.95483978622,180886.98854112448
2025-09-19,121769.19054924925,114211.91903433252,121684.94540104826,118530.04125835872,181780.44724410324
2025-09-22,121718.27597458327,114164.16433338403,121634.06605126854,118480.48104851754,182640.4602083137
2025-09-23,121957.22879892193,114388.28720472194,121872.85355779562,118713.07755342907,181646.24139936976
2025-09-24,121816.91930260295,114256.68563324849,121732.64113360348,118576.50039205834,181068.33459857866
2025-09-25,121048.44913487192,113535.90846308491,120964.702626491,117828.47209133528,180232.97168748247
2025-09-26,121891.93703419565,114327.04759466219,121807.60696471226,118649.52259727038,181265.5350234931
2025-09-29,122067.50974377595,114491.72386458544,121983.0582055625,118820.42494470759,181774.96945452222
2025-09-30,122543.95204187417,114938.5970755305,122459.17088044624,119284.19353014439,182459.69315214202
2025-10-01,122956.56088295841,115325.59847825152,122871.49426103912,119685.8266750859,183081.42226958083
2025-10-02,122834.62413196986,115211.22939795791,122749.64187112426,119567.13353061816,183292.3171684477
2025-10-03,123256.61633846266,115607.03181319678,123171.3421253111,119977.90043660384,183289.57827365724
2025-10-06,123230.24612047154,115582.29819060692,123144.9901513677,119952.23168564656,183946.91302337224
2025-10-07,123288.57695848592,115637.00888481828,123203.28063360679,120009.01088082143,183264.92822054293
2025-10-08,123398.63070702692,115740.23244868607,123313.25824224479,120116.13711937457,184357.7472419441
2025-10-09,123022.5017843376,115387.44693807459,122937.3895416748,119750.01350038906,183823.66275780066
2025-10-10,121756.4163493704,114199.93763020464,121672.18003890869,118517.60686151455,178855.30760787142
2025-10-13,122368.22704372191,114773.77796840869,122283.5674563838,119113.14294512232,181599.68018793155
2025-10-14,123081.48795783291,115442.77229616397,122996.33490600559,119807.43059864301,181377.82970990275
2025-10-15,123482.60328155555,115818.99349521933,123397.17272094509,120197.87596216849,182183.06477830364
2025-10-16,122774.67228487866,115154.99829816123,122689.73150129194,119508.77644639036,180942.34543821658
2025-10-17,123268.81650727546,115618.47481192554,123183.53385352388,119989.77607202706,181969.4309846463
2025-10-20,123904.09798773643,116214.32928614144,123818.37581901206,120608.15860171345,183862.0072848674
2025-10-21,123738.07944856254,116058.6142331892,123652.47213858341,120446.55627678073,183859.2683900769
2025-10-22,123756.25598501795,116075.66269266082,123670.63609973139,120464.24930410789,182903.39410819966
2025-10-23,123949.50249912217,116256.91589080548,123863.74891760961,120652.35531997685,183987.99644522945
2025-10-24,124149.43433079789,116444.43950058505,124063.54242786992,120846.96881909341,185491.64968520252
2025-10-27,124546.3654330724,116816.73616044376,124460.19891618514,121233.34126451338,187680.02662279538
2025-10-28,123748.74402191279,116068.61693898465,123663.12933372447,120456.9371647008,188178.50547466258
2025-10-29,122712.92899898246,115097.08694030558,122628.03093204886,119448.6755769365,188268.8890027484
2025-10-30,122339.6496883579,114746.97418838578,122255.0098720598,119085.32576825623,186198.28454114613
2025-10-31,122437.05086884003,114838.33043119972,122352.34366622816,119180.13600629006,186809.05807942298
2025-11-03,122202.1343331528,114617.99334730588,122117.58965587492,118951.46842180763,187159.6366126043
2025-11-04,121922.79285852548,114355.988436711,121838.44144165955,118679.55763416586,184941.1318323162
2025-11-05,122187.28947626743,114604.06979583098,122102.75506929816,118937.01844894371,185582.0332132883
2025-11-06,121792.28948811704,114233.58440078396,121708.0283590795,118552.52574860356,183590.85670060993
2025-11-07,122426.88963407665,114828.79982565944,122342.18946144276,119170.24506778333,183771.62375678154
2025-11-10,122928.55566979015,115299.33133198503,122843.50842307837,119658.56642101586,186639.24660241324
2025-11-11,123696.2567456206,116019.38714183173,123610.67837038102,120405.8460882439,187066.51418972798
2025-11-12,123794.38379327569,116111.42420285931,123708.73752953629,120501.3628848544,187170.5921917662
2025-11-13,122962.3340073839,115331.01330951128,122877.26339136958,119691.44623019065,184064.6854993628
2025-11-14,122841.54659148658,115217.72223397234,122756.55954138664,119573.87184766233,184034.55765666752
2025-11-17,122221.44684954027,114636.10728522438,122136.88881103534,118970.26721117207,182320.00951782754
2025-11-18,122273.88402069802,114685.29008688091,122189.28970390928,119021.30951532771,180788.96732994972
2025-11-19,121991.30092939797,114420.2447416794,121906.90211571062,118746.24334038125,181487.38550152187
2025-11-20,121278.34586927967,113751.53728592594,121194.44030847862,118052.25340491396,178721.1017631379
2025-11-21,122386.36747692933,114790.7925652816,122301.69533926163,119130.8008295743,180501.38337694935
2025-11-24,122717.97404997586,115101.81888401801,122633.07249265969,119453.58642589353,183158.11132371414
2025-11-25,123649.91549840308,115975.92193728137,123564.36918402575,120360.73755200516,184880.87614692553
2025-11-26,124224.6105747117,116514.95013668656,124138.66666163428,120920.14532008329,186157.2011192888
2025-11-28,124770.3487276296,117026.8185448928,124684.02724949355,121451.366440055,187173.33108655657
2025-12-01,124130.24133694866,116426.43766736565,124044.36271255706,120828.28637288067,186318.79591192707
2025-12-02,123897.84552547897,116208.4648658403,123812.12768247625,120602.0724595129,186663.89665552744
2025-12-03,124331.18076814483,116614.90634275936,124245.16312523726,121023.88066863548,187310.27582608053
2025-12-04,124277.53109198523,116564.58628690518,124191.55056622445,120971.6581129955,187447.22056560448
2025-12-05,104187.06756161287,97720.98238559597,104114.98648011962,101415.61556714751,187803.2768883668
2025-12-08,103717.61074825244,97280.66112439854,103645.85445711575,100958.64664745906,187239.06456152807
2025-12-09,103652.92516701574,97219.99007670929,103581.21362813826,100895.68174986696,187077.4697688898
2025-12-10,104134.13643228897,97671.33628193487,104062.091970821,101364.09244447327,188318.18910897686
2025-12-11,104544.19758912268,98055.94811545504,104471.86942976057,101763.24567542368,188756.41227545353
2025-12-12,104475.75134157816,97991.749796919,104403.47053626548,101696.6201479907,186726.89123570843
2025-12-15,104623.84885017392,98130.65603900398,104551.4655846535,101840.77815483084,186444.7850722891
2025-12-16,104233.3870196551,97764.42715325659,104161.27389237433,101460.70289381896,185935.35064125998
2025-12-17,104145.87918135719,97682.35024942346,104073.8265957518,101375.52282785074,183889.39623277207
2025-12-18,104197.06393017784,97730.3583569072,104124.97593276812,101425.346025017,185278.015891545
2025-12-19,104242.52298687189,97772.99612167428,104170.40353893719,101469.59583764372,186952.4030682932
2025-12-22,104577.01522622159,98086.72901573313,104504.66436221071,101795.19033943754,188117.0957452493
2025-12-23,104634.55815790608,98140.70070286437,104562.16748322728,101851.20258716561,188976.88066951174
2025-12-24,104934.21841262314,98421.76336407759,104861.62042012894,102142.89166052557,189641.63450871786
2025-12-26,104948.70683511371,98435.35260228279,104876.09881890749,102156.99468040958,189622.40609188133
2025-12-29,104897.05428499817,98386.90572631109,104824.48200424128,102106.7161258041,188946.66458591152
2025-12-30,104908.95790761212,98398.0705831691,104836.37739141859,102118.30310337363,188715.92358387302
2025-12-31,104443.4887362639,97961.48948189704,104371.23025160517,101665.21575151115,187317.7429881875
2026-01-02,104793.40410295886,98289.68830911737,104720.90353184303,102005.82311421273,187661.10757455425
2026-01-05,105230.56152293252,98699.71475037138,105157.75850756567,102431.35182793872,188910.95466892933
2026-01-06,105610.91614108469,99056.46370022302,105537.84998008116,102801.5887358054,190034.44359552138
2026-01-07,105009.87760452757,98492.72697532452,104937.22726775969,102216.53826273713,189421.8811734431
2026-01-08,105504.72047770377,98956.85878001987,105431.72778741445,102698.21795453287,189402.65275660655
2026-01-09,105916.27008979591,99342.86669189697,105842.99267183528,103098.82004674613,190655.2467676726
2026-01-12,106027.08436611669,99446.80358346953,105953.73028208733,103206.68658248534,190954.6606869844
2026-01-13,106097.99499636274,99513.31333954005,106024.59185331831,103275.71093824241,190572.83926694456
2026-01-14,106306.31806723066,99708.70740921918,106232.7707973517,103478.49246346785,189636.14067533598
2026-01-15,106467.80802017306,99860.17493024911,106394.14902461901,103635.68666586612,190152.56101323164
2026-01-16,106429.7215933635,99824.45223327247,106356.08894763289,103598.61336579113,189993.23984515743
2026-01-20,105531.83727981047,98982.29265202569,105458.82582895453,102724.61342992369,186125.58114432206
2026-01-21,106294.56338590416,99697.68225001526,106221.02424841783,103467.05046523885,188273.66999663258
2026-01-22,106418.10531192512,99813.55688454643,106344.48070283615,103587.30608591228,189257.06617198707
2026-01-23,106445.11722598529,99838.89237809523,106371.47392889575,103613.59946335512,189325.73908926043
2026-01-26,106600.10210826465,99984.25854786768,106526.3515859869,103764.461634715,190287.15993108737
2026-01-27,106645.62910308159,100026.96003436402,106571.84708327636,103808.77757826098,191045.30893778524
2026-01-28,106443.40379660131,99837.28528801612,106369.76168493571,103611.93161244258,191026.08052094866
2026-01-29,106754.18255046202,100128.77640915627,106680.32542872649,103914.44342475879,190647.00601759978
2026-01-30,106773.11442765154,100146.53333120678,106699.24420803146,103932.87170020556,190078.3942625764
2026-02-02,106906.8482928003,100271.96737006033,106832.88555035702,104063.04814699168,191023.33360425776
2026-02-03,106979.39399843228,100340.01072503833,106905.38106575864,104133.66408393672,189408.14658998846
2026-02-04,107298.29212854464,100639.11731556676,107224.05856846836,104444.07929117375,188490.67641521647
2026-02-05,106648.35673517645,100029.51838343876,106574.57282827837,103811.4326533525,186136.5688110858
2026-02-06,107721.40349233705,101035.96943067071,107646.87720567381,104855.93558405855,189707.56050930033
